"","INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
"271",125385,2007,"VA0310000","Floyd",NA,"County","VA","Virginia","South Atlantic","South","8C","Non-MSA counties from 10,000 thru 24,999","04-FEB-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"272",128520,2007,"VA0910400","Waverly",NA,"City","VA","Virginia","South Atlantic","South","7","Cities under 2,500","06-APR-07",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"273",128532,2007,"VA1030000","Chesapeake",NA,"City","VA","Virginia","South Atlantic","South","2","Cities from 100,000 thru 249,999","26-OCT-07",NA,NA,2,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"274",125465,2007,"VA1190000","Petersburg",NA,"City","VA","Virginia","South Atlantic","South","4","Cities from 25,000 thru 49,999","24-JUL-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Fondling",1,"Air/Bus/Train Terminal","Anti-Mental Disability","Individual","S","S"
"275",125479,2007,"VA1270000","Suffolk",NA,"City","VA","Virginia","South Atlantic","South","3","Cities from 50,000 thru 99,999","03-MAR-07",NA,NA,1,NA,NA,"Unknown",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"276",128578,2007,"VA1270000","Suffolk",NA,"City","VA","Virginia","South Atlantic","South","3","Cities from 50,000 thru 99,999","27-AUG-07",NA,NA,1,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Business","S","S"
"277",133894,2008,"CA0191200","Burbank",NA,"City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","21-OCT-08",NA,NA,5,NA,NA,"Multiple",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"278",129466,2008,"CA0290800","Truckee",NA,"City","CA","California","Pacific","West","5","Cities from 10,000 thru 24,999","23-OCT-08",NA,NA,3,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"279",134928,2008,"FL0010400","High Springs",NA,"City","FL","Florida","South Atlantic","South","6","Cities from 2,500 thru 9,999","09-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"280",130370,2008,"IA0230000","Clinton",NA,"County","IA","Iowa","West North Central","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","04-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Sexual Assault With An Object",1,"Government/Public Building","Anti-Mental Disability","Individual","S","S"
"281",130326,2008,"IL1010400","Rockford",NA,"City","IL","Illinois","East North Central","Midwest","2","Cities from 100,000 thru 249,999","07-JUN-08",NA,NA,1,NA,NA,"White",NA,1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"282",135074,2008,"IN0530100","Bloomington",NA,"City","IN","Indiana","East North Central","Midwest","3","Cities from 50,000 thru 99,999","13-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"283",130465,2008,"KY0540100","Madisonville",NA,"City","KY","Kentucky","East South Central","South","5","Cities from 10,000 thru 24,999","08-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Building",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"284",130466,2008,"KY0540100","Madisonville",NA,"City","KY","Kentucky","East South Central","South","5","Cities from 10,000 thru 24,999","09-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Church/Synagogue/Temple/Mosque","Anti-Mental Disability","Individual","S","S"
"285",135673,2008,"MA0031900","Taunton",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","31-JUL-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"286",135786,2008,"MA0051100","Haverhill",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","21-MAY-08",NA,NA,0,NA,NA,"Unknown",NA,1,"False Pretenses/Swindle/Confidence Game",1,"Bank/Savings and Loan","Anti-Mental Disability","Individual","S","S"
"287",130841,2008,"MA0130400","Revere",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","21-OCT-08",NA,NA,3,NA,NA,"Unknown",NA,1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"288",130847,2008,"MA0130400","Revere",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","14-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Robbery",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"289",130869,2008,"MA0144900","Sutton",NA,"City","MA","Massachusetts","New England","Northeast","6","Cities from 2,500 thru 9,999","28-MAR-08",NA,NA,0,NA,NA,"Unknown",NA,2,"Intimidation",2,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"290",130971,2008,"MI4143600","Grand Rapids",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","19-NOV-08",NA,NA,1,NA,NA,"Black or African American",NA,1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Mental Disability","Business","S","S"
"291",130998,2008,"MI5074000","Shelby Township",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","14-JAN-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"292",134398,2008,"MI5080600","Warren",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","13-MAY-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"293",131108,2008,"MI6571200","Rose City",NA,"City","MI","Michigan","East North Central","Midwest","7","Cities under 2,500","09-APR-08",NA,NA,1,NA,NA,"White",NA,1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"294",131426,2008,"MT0470000","Butte-Silver Bow",NA,"County","MT","Montana","Mountain","West","8B","Non-MSA counties from 25,000 thru 99,999","16-JUL-08",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"295",131550,2008,"NH0055000","Littleton",NA,"City","NH","New Hampshire","New England","Northeast","6","Cities from 2,500 thru 9,999","03-OCT-08",NA,NA,1,NA,NA,"White",NA,1,"Fondling",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"296",131922,2008,"NJ0151800","Manchester Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","03-OCT-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"297",134588,2008,"NJ0153000","Stafford Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","13-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"298",132430,2008,"OH0090000","Butler",NA,"County","OH","Ohio","East North Central","Midwest","9B","MSA counties from 25,000 thru 99,999","13-SEP-08",NA,NA,1,NA,NA,"Unknown",NA,1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Society/Public","S","S"
"299",132503,2008,"OH0450700","Heath",NA,"City","OH","Ohio","East North Central","Midwest","6","Cities from 2,500 thru 9,999","21-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Department/Discount Store","Anti-Mental Disability","Individual","S","S"
"300",132545,2008,"OH0570000","Montgomery",NA,"County","OH","Ohio","East North Central","Midwest","9B","MSA counties from 25,000 thru 99,999","20-APR-08",NA,NA,6,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"301",132541,2008,"OH0571800","Englewood",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","30-DEC-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Shoplifting",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
"302",132573,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","28-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"303",132575,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","15-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"304",132579,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","17-AUG-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"305",132580,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","19-NOV-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Robbery",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
"306",136184,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","01-JAN-08",NA,NA,1,NA,NA,"White",NA,1,"Stolen Property Offenses",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"307",136185,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","05-JAN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"308",136186,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","16-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"309",136187,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","02-MAY-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Building",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"310",136188,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","27-MAY-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Mental Disability","Business","S","S"
"311",136189,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","09-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"312",136190,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","24-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"313",136191,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","30-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"314",136196,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","09-SEP-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"315",132581,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","20-MAR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"316",132582,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","26-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"317",132583,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","14-AUG-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"318",132584,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","13-NOV-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"319",136197,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","20-FEB-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"320",136198,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","06-MAR-08",NA,NA,1,NA,NA,"White",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"321",136199,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","26-MAR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"322",136200,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","12-JUL-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"323",136201,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","10-SEP-08",NA,NA,3,NA,NA,"Multiple",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"324",136202,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","18-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"325",136203,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","20-NOV-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"326",132602,2008,"OH0770100","Akron",NA,"City","OH","Ohio","East North Central","Midwest","2","Cities from 100,000 thru 249,999","28-JAN-08",NA,NA,1,NA,NA,"White",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"327",136261,2008,"OR0020100","Corvallis",NA,"City","OR","Oregon","Pacific","West","3","Cities from 50,000 thru 99,999","21-SEP-08",NA,NA,2,NA,NA,"White",NA,1,"Motor Vehicle Theft",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"328",132828,2008,"SC0130000","Chesterfield",NA,"County","SC","South Carolina","South Atlantic","South","8B","Non-MSA counties from 25,000 thru 99,999","21-JUL-08",NA,NA,1,NA,NA,"Black or African American",NA,1,"Kidnapping/Abduction",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"329",132876,2008,"SC0310000","Lee",NA,"County","SC","South Carolina","South Atlantic","South","8C","Non-MSA counties from 10,000 thru 24,999","21-NOV-08",NA,NA,1,NA,NA,"White",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"330",132965,2008,"SC0370300","Westminster",NA,"City","SC","South Carolina","South Atlantic","South","6","Cities from 2,500 thru 9,999","10-JAN-08",NA,NA,1,NA,NA,"Black or African American",NA,1,"Aggravated Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"331",133062,2008,"TN0010300","Oak Ridge",NA,"City","TN","Tennessee","East South Central","South","4","Cities from 25,000 thru 49,999","10-AUG-08",NA,NA,2,NA,NA,"Black or African American",NA,1,"False Pretenses/Swindle/Confidence Game",1,"Department/Discount Store","Anti-Mental Disability","Individual","S","S"
"332",136458,2008,"TN0160100","Manchester",NA,"City","TN","Tennessee","East South Central","South","6","Cities from 2,500 thru 9,999","02-FEB-08",NA,NA,1,NA,NA,"Black or African American",NA,1,"Drug Equipment Violations",0,"Hotel/Motel/Etc.","Anti-Mental Disability","Society/Public","S","S"
"333",133120,2008,"TN0330100","Chattanooga",NA,"City","TN","Tennessee","East South Central","South","2","Cities from 100,000 thru 249,999","07-AUG-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft of Motor Vehicle Parts or Accessories",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"334",136491,2008,"TN0330100","Chattanooga",NA,"City","TN","Tennessee","East South Central","South","2","Cities from 100,000 thru 249,999","09-JUL-08",NA,NA,2,NA,NA,"Black or African American",NA,1,"Drug Equipment Violations",0,"Residence/Home","Anti-Mental Disability","Society/Public","S","S"
"335",136521,2008,"TN0710100","Cookeville",NA,"City","TN","Tennessee","East South Central","South","4","Cities from 25,000 thru 49,999","16-DEC-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
"336",133053,2008,"TNMPD0000","Memphis",NA,"City","TN","Tennessee","East South Central","South","1B","Cities from 500,000 thru 999,999","13-NOV-08",NA,NA,2,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Government/Public Building","Anti-Mental Disability","Individual","S","S"
"337",133407,2008,"VA0320000","Fluvanna",NA,"County","VA","Virginia","South Atlantic","South","9B","MSA counties from 25,000 thru 99,999","06-NOV-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"School/College","Anti-Mental Disability","Individual","S","S"
"338",133444,2008,"VA0530000","Loudoun",NA,"County","VA","Virginia","South Atlantic","South","9A","MSA counties 100,000 or over","04-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Motor Vehicle",0,"Government/Public Building","Anti-Mental Disability","Government","S","S"
"339",133544,2008,"WASPD0000","Seattle",NA,"City","WA","Washington","Pacific","West","1B","Cities from 500,000 thru 999,999","08-JUL-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"340",133546,2008,"WASPD0000","Seattle",NA,"City","WA","Washington","Pacific","West","1B","Cities from 500,000 thru 999,999","02-OCT-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"341",133742,2008,"WI0200400","North Fond du Lac",NA,"City","WI","Wisconsin","East North Central","Midwest","6","Cities from 2,500 thru 9,999","26-OCT-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"342",133760,2008,"WI0680600","Muskego",NA,"City","WI","Wisconsin","East North Central","Midwest","5","Cities from 10,000 thru 24,999","23-JUL-08",NA,NA,1,NA,NA,"White",NA,1,"False Pretenses/Swindle/Confidence Game",0,"Other/Unknown","Anti-Mental Disability","Unknown","S","S"
"343",141032,2009,"AR0600000","Pulaski",NA,"County","AR","Arkansas","West South Central","South","9B","MSA counties from 25,000 thru 99,999","06-JUL-09",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"344",136976,2009,"AZ0039700","Northern Arizona University",NA,"University or College","AZ","Arizona","Mountain","West","7","Cities under 2,500","04-APR-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"345",141513,2009,"CA0371100","San Diego",NA,"City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","07-APR-09",NA,NA,2,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"346",141634,2009,"CA0560400","Oxnard",NA,"City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","23-FEB-09",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"347",137832,2009,"CO0510100","Pueblo",NA,"City","CO","Colorado","Mountain","West","2","Cities from 100,000 thru 249,999","28-OCT-09",NA,NA,1,NA,NA,"White",NA,1,"Fondling",1,"Commercial/Office Building","Anti-Mental Disability","Individual","S","S"
"348",141668,2009,"CODPD0000","Denver",NA,"City","CO","Colorado","Mountain","West","1B","Cities from 500,000 thru 999,999","07-OCT-09",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"349",143442,2009,"KS0460200","Leawood",NA,"City","KS","Kansas","West North Central","Midwest","4","Cities from 25,000 thru 49,999","02-SEP-09",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"350",138397,2009,"KY0170100","Princeton",NA,"City","KY","Kentucky","East South Central","South","6","Cities from 2,500 thru 9,999","13-JUL-09",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"351",138453,2009,"KY0570200","Wilmore",NA,"City","KY","Kentucky","East South Central","South","6","Cities from 2,500 thru 9,999","06-OCT-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"352",138744,2009,"MA0130400","Revere",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","13-APR-09",NA,NA,1,NA,NA,"Asian",NA,1,"Fondling",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"353",138764,2009,"MI0524500","Bellaire",NA,"City","MI","Michigan","East North Central","Midwest","7","Cities under 2,500","02-SEP-09",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"354",142899,2009,"MI6141200","Fruitport Township",NA,"City","MI","Michigan","East North Central","Midwest","7","Cities under 2,500","18-DEC-09",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"355",138883,2009,"MI7633600","Croswell",NA,"City","MI","Michigan","East North Central","Midwest","7","Cities under 2,500","05-MAR-09",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"356",138884,2009,"MI7633600","Croswell",NA,"City","MI","Michigan","East North Central","Midwest","7","Cities under 2,500","27-MAY-09",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"357",138958,2009,"MN0271100","Minneapolis",NA,"City","MN","Minnesota","West North Central","Midwest","1C","Cities from 250,000 thru 499,999","23-SEP-09",NA,NA,3,NA,NA,"Multiple",NA,1,"Not Specified",1,"School/College","Anti-Mental Disability","Individual","S","S"
"358",139112,2009,"NB0010100","Hastings",NA,"City","NB","Nebraska","West North Central","Midwest","4","Cities from 25,000 thru 49,999","16-JAN-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"359",142054,2009,"NJ0090500","Hoboken",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","24-NOV-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Air/Bus/Train Terminal","Anti-Mental Disability","Individual","S","S"
"360",142501,2009,"NJ0152400","Point Pleasant",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","5","Cities from 10,000 thru 24,999","02-FEB-09",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"361",139575,2009,"NY0272400","East Rochester Village",NA,"City","NY","New York","Middle Atlantic","Northeast","6","Cities from 2,500 thru 9,999","29-APR-09",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"362",142074,2009,"OH0380000","Holmes",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","19-SEP-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"363",140070,2009,"OH0570700","Miami Township, Montgomery County",NA,"City","OH","Ohio","East North Central","Midwest","4","Cities from 25,000 thru 49,999","11-AUG-09",NA,NA,1,NA,NA,"White",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"364",140086,2009,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","30-MAY-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Counterfeiting/Forgery",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"365",140088,2009,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","06-NOV-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Motor Vehicle",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"366",142186,2009,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","11-FEB-09",NA,NA,1,NA,NA,"White",NA,1,"Drug/Narcotic Violations",0,"Other/Unknown","Anti-Mental Disability","Society/Public","S","S"
"367",142188,2009,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","18-APR-09",NA,NA,0,NA,NA,"Unknown",NA,1,"Shoplifting",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
