"","INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
"441",126679,2007,"MO0390300","Springfield",NA,"City","MO","Missouri","West North Central","Midwest","2","Cities from 100,000 thru 249,999","12-APR-07",NA,NA,2,NA,NA,"White",NA,1,"Simple Assault",1,"Restaurant","Anti-Physical Disability","Individual","S","S"
"442",123614,2007,"MT0250100","Helena",NA,"City","MT","Montana","Mountain","West","4","Cities from 25,000 thru 49,999","12-JUL-07",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"443",127076,2007,"NH0031800","Keene",NA,"City","NH","New Hampshire","New England","Northeast","5","Cities from 10,000 thru 24,999","30-JUN-07",NA,NA,2,NA,NA,"White",NA,1,"All Other Larceny",1,"Field/Woods","Anti-Mental Disability","Individual","S","S"
"444",127378,2007,"NJ0072100","West Caldwell Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","5","Cities from 10,000 thru 24,999","24-JUN-07",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"445",127811,2007,"NJ0131900","Howell Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999","29-MAR-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"446",127818,2007,"NJ0131900","Howell Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999","18-SEP-07",NA,NA,1,NA,NA,"Black or African American",NA,1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"447",128099,2007,"NJ0135300","West Long Branch",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","6","Cities from 2,500 thru 9,999","11-SEP-07",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"448",128235,2007,"NJ0151200","Lacey Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","30-MAR-07",NA,NA,3,NA,NA,"White",NA,1,"Intimidation",1,"School/College","Anti-Physical Disability","Individual","S","S"
"449",124193,2007,"NY0303000","New York",NA,"City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over","26-FEB-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"450",124628,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","31-JAN-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Service/Gas Station","Anti-Mental Disability","Individual","S","S"
"451",124629,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","02-MAY-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"452",124630,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","11-MAY-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"School/College","Anti-Mental Disability","Individual","S","S"
"453",124631,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","14-JUN-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"454",128646,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","25-APR-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Service/Gas Station","Anti-Mental Disability","Individual","S","S"
"455",128647,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","26-APR-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"456",128648,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","10-MAY-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"457",128649,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","02-JUN-07",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"458",128685,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","25-JUL-07",NA,NA,1,NA,NA,"White",NA,1,"All Other Larceny",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"459",128686,2007,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","17-NOV-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"460",124648,2007,"OH0770500","Hudson",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","05-APR-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
"461",124407,2007,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","12-MAR-07",NA,NA,6,NA,NA,"Multiple",NA,2,"Robbery",2,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"462",124520,2007,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","23-JAN-07",NA,NA,2,NA,NA,"Black or African American",NA,1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"463",124534,2007,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","28-MAY-07",NA,NA,2,NA,NA,"Black or African American",NA,1,"Extortion/Blackmail",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"464",127411,2007,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","11-AUG-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"465",124733,2007,"OR0260200","Portland",NA,"City","OR","Oregon","Pacific","West","1B","Cities from 500,000 thru 999,999","03-NOV-07",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Air/Bus/Train Terminal","Anti-Physical Disability","Individual","S","S"
"466",128850,2007,"SC0310000","Lee",NA,"County","SC","South Carolina","South Atlantic","South","8C","Non-MSA counties from 10,000 thru 24,999","14-FEB-07",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"467",128851,2007,"SC0310000","Lee",NA,"County","SC","South Carolina","South Atlantic","South","8C","Non-MSA counties from 10,000 thru 24,999","04-SEP-07",NA,NA,1,NA,NA,"Black or African American",NA,1,"Weapon Law Violations",0,"Residence/Home","Anti-Mental Disability","Society/Public","S","S"
"468",128858,2007,"SC0420000","Spartanburg",NA,"County","SC","South Carolina","South Atlantic","South","9A","MSA counties 100,000 or over","13-DEC-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Credit Card/Automated Teller Machine Fraud",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"469",125098,2007,"TN0450000","Jefferson",NA,"County","TN","Tennessee","East South Central","South","9B","MSA counties from 25,000 thru 99,999","14-NOV-07",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"470",128323,2007,"TN0790000","Shelby",NA,"County","TN","Tennessee","East South Central","South","9A","MSA counties 100,000 or over","01-AUG-07",NA,NA,3,NA,NA,"White",NA,1,"Intimidation",1,"School/College","Anti-Physical Disability","Individual","S","S"
"471",128336,2007,"TN0910300","Collinwood",NA,"City","TN","Tennessee","East South Central","South","7","Cities under 2,500","27-SEP-07",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"472",128913,2007,"TNMPD0000","Memphis",NA,"City","TN","Tennessee","East South Central","South","1B","Cities from 500,000 thru 999,999","05-SEP-07",NA,NA,1,NA,NA,"Black or African American",NA,1,"Theft From Building",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"473",125385,2007,"VA0310000","Floyd",NA,"County","VA","Virginia","South Atlantic","South","8C","Non-MSA counties from 10,000 thru 24,999","04-FEB-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"474",128520,2007,"VA0910400","Waverly",NA,"City","VA","Virginia","South Atlantic","South","7","Cities under 2,500","06-APR-07",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"475",128532,2007,"VA1030000","Chesapeake",NA,"City","VA","Virginia","South Atlantic","South","2","Cities from 100,000 thru 249,999","26-OCT-07",NA,NA,2,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"476",125465,2007,"VA1190000","Petersburg",NA,"City","VA","Virginia","South Atlantic","South","4","Cities from 25,000 thru 49,999","24-JUL-07",NA,NA,0,NA,NA,"Unknown",NA,1,"Fondling",1,"Air/Bus/Train Terminal","Anti-Mental Disability","Individual","S","S"
"477",125479,2007,"VA1270000","Suffolk",NA,"City","VA","Virginia","South Atlantic","South","3","Cities from 50,000 thru 99,999","03-MAR-07",NA,NA,1,NA,NA,"Unknown",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"478",128578,2007,"VA1270000","Suffolk",NA,"City","VA","Virginia","South Atlantic","South","3","Cities from 50,000 thru 99,999","27-AUG-07",NA,NA,1,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Business","S","S"
"479",128729,2007,"WA0320400","Spokane",NA,"City","WA","Washington","Pacific","West","2","Cities from 100,000 thru 249,999","24-AUG-07",NA,NA,4,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"480",133894,2008,"CA0191200","Burbank",NA,"City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","21-OCT-08",NA,NA,5,NA,NA,"Multiple",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"481",129466,2008,"CA0290800","Truckee",NA,"City","CA","California","Pacific","West","5","Cities from 10,000 thru 24,999","23-OCT-08",NA,NA,3,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"482",135751,2008,"CA0380100","San Francisco",NA,"City","CA","California","Pacific","West","1B","Cities from 500,000 thru 999,999","11-JUL-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Drug Store/Doctor's Office/Hospital","Anti-Physical Disability","Individual","S","S"
"483",133946,2008,"CA0570100","Davis",NA,"City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","21-OCT-08",NA,NA,2,NA,NA,"White",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"484",129879,2008,"CO0440300","Wiggins",NA,"City","CO","Colorado","Mountain","West","7","Cities under 2,500","04-JAN-08",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"485",129823,2008,"CODPD0000","Denver",NA,"City","CO","Colorado","Mountain","West","1B","Cities from 500,000 thru 999,999","01-DEC-08",NA,NA,1,NA,NA,"Unknown",NA,1,"Credit Card/Automated Teller Machine Fraud",1,"Convenience Store","Anti-Physical Disability","Individual","S","S"
"486",134813,2008,"DE303SP00","State Police:","Sussex County","State Police","DE","Delaware","South Atlantic","South","8A","Non-MSA counties 100,000 or over","07-AUG-08",NA,NA,1,NA,NA,"Black or African American",NA,2,"Destruction/Damage/Vandalism of Property;Simple Assault",2,"Residence/Home","Anti-Physical Disability","Individual","M","S"
"487",134928,2008,"FL0010400","High Springs",NA,"City","FL","Florida","South Atlantic","South","6","Cities from 2,500 thru 9,999","09-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"488",130370,2008,"IA0230000","Clinton",NA,"County","IA","Iowa","West North Central","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","04-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Sexual Assault With An Object",1,"Government/Public Building","Anti-Mental Disability","Individual","S","S"
"489",130326,2008,"IL1010400","Rockford",NA,"City","IL","Illinois","East North Central","Midwest","2","Cities from 100,000 thru 249,999","07-JUN-08",NA,NA,1,NA,NA,"White",NA,1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"490",135074,2008,"IN0530100","Bloomington",NA,"City","IN","Indiana","East North Central","Midwest","3","Cities from 50,000 thru 99,999","13-AUG-08",NA,NA,1,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"491",130358,2008,"IN0710100","Mishawaka",NA,"City","IN","Indiana","East North Central","Midwest","4","Cities from 25,000 thru 49,999","17-MAR-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"492",130361,2008,"IN0710100","Mishawaka",NA,"City","IN","Indiana","East North Central","Midwest","4","Cities from 25,000 thru 49,999","01-SEP-08",NA,NA,2,NA,NA,"Unknown",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"493",130465,2008,"KY0540100","Madisonville",NA,"City","KY","Kentucky","East South Central","South","5","Cities from 10,000 thru 24,999","08-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Building",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"494",130466,2008,"KY0540100","Madisonville",NA,"City","KY","Kentucky","East South Central","South","5","Cities from 10,000 thru 24,999","09-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Church/Synagogue/Temple/Mosque","Anti-Mental Disability","Individual","S","S"
"495",130472,2008,"KY0570200","Wilmore",NA,"City","KY","Kentucky","East South Central","South","6","Cities from 2,500 thru 9,999","17-DEC-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Commercial/Office Building","Anti-Physical Disability","Individual","S","S"
"496",135673,2008,"MA0031900","Taunton",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","31-JUL-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"497",135786,2008,"MA0051100","Haverhill",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","21-MAY-08",NA,NA,0,NA,NA,"Unknown",NA,1,"False Pretenses/Swindle/Confidence Game",1,"Bank/Savings and Loan","Anti-Mental Disability","Individual","S","S"
"498",130841,2008,"MA0130400","Revere",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","21-OCT-08",NA,NA,3,NA,NA,"Unknown",NA,1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"499",130847,2008,"MA0130400","Revere",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","14-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Robbery",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"500",130869,2008,"MA0144900","Sutton",NA,"City","MA","Massachusetts","New England","Northeast","6","Cities from 2,500 thru 9,999","28-MAR-08",NA,NA,0,NA,NA,"Unknown",NA,2,"Intimidation",2,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"501",134100,2008,"MI2532100","Clio",NA,"City","MI","Michigan","East North Central","Midwest","6","Cities from 2,500 thru 9,999","09-DEC-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Building",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"502",130971,2008,"MI4143600","Grand Rapids",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","19-NOV-08",NA,NA,1,NA,NA,"Black or African American",NA,1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Mental Disability","Business","S","S"
"503",131024,2008,"MI5071300","Roseville",NA,"City","MI","Michigan","East North Central","Midwest","4","Cities from 25,000 thru 49,999","22-SEP-08",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"504",130998,2008,"MI5074000","Shelby Township",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","14-JAN-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"505",134398,2008,"MI5080600","Warren",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","13-MAY-08",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"506",131108,2008,"MI6571200","Rose City",NA,"City","MI","Michigan","East North Central","Midwest","7","Cities under 2,500","09-APR-08",NA,NA,1,NA,NA,"White",NA,1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"507",134849,2008,"MI8278300","Trenton",NA,"City","MI","Michigan","East North Central","Midwest","5","Cities from 10,000 thru 24,999","17-OCT-08",NA,NA,2,NA,NA,"White",NA,4,"Intimidation",4,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"508",134980,2008,"MN0070100","Mankato",NA,"City","MN","Minnesota","West North Central","Midwest","4","Cities from 25,000 thru 49,999","06-MAY-08",NA,NA,1,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Physical Disability","Other","S","S"
"509",131426,2008,"MT0470000","Butte-Silver Bow",NA,"County","MT","Montana","Mountain","West","8B","Non-MSA counties from 25,000 thru 99,999","16-JUL-08",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"510",132359,2008,"NC0600100","Charlotte-Mecklenburg",NA,"City","NC","North Carolina","South Atlantic","South","1B","Cities from 500,000 thru 999,999","14-OCT-08",NA,NA,1,NA,NA,"Black or African American",NA,1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"511",131550,2008,"NH0055000","Littleton",NA,"City","NH","New Hampshire","New England","Northeast","6","Cities from 2,500 thru 9,999","03-OCT-08",NA,NA,1,NA,NA,"White",NA,1,"Fondling",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"512",131922,2008,"NJ0151800","Manchester Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","03-OCT-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"513",134588,2008,"NJ0153000","Stafford Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","13-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"514",132128,2008,"NY0303000","New York",NA,"City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over","12-SEP-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual;Other","M","S"
"515",132430,2008,"OH0090000","Butler",NA,"County","OH","Ohio","East North Central","Midwest","9B","MSA counties from 25,000 thru 99,999","13-SEP-08",NA,NA,1,NA,NA,"Unknown",NA,1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Society/Public","S","S"
"516",132503,2008,"OH0450700","Heath",NA,"City","OH","Ohio","East North Central","Midwest","6","Cities from 2,500 thru 9,999","21-OCT-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Department/Discount Store","Anti-Mental Disability","Individual","S","S"
"517",132545,2008,"OH0570000","Montgomery",NA,"County","OH","Ohio","East North Central","Midwest","9B","MSA counties from 25,000 thru 99,999","20-APR-08",NA,NA,6,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"518",132556,2008,"OH0570700","Miami Township, Montgomery County",NA,"City","OH","Ohio","East North Central","Midwest","4","Cities from 25,000 thru 49,999","10-JUL-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Grocery/Supermarket","Anti-Physical Disability","Individual","S","S"
"519",132541,2008,"OH0571800","Englewood",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","30-DEC-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Shoplifting",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
"520",132573,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","28-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"521",132575,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","15-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"522",132579,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","17-AUG-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"523",132580,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","19-NOV-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Robbery",0,"Other/Unknown","Anti-Mental Disability","Business","S","S"
"524",136184,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","01-JAN-08",NA,NA,1,NA,NA,"White",NA,1,"Stolen Property Offenses",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"525",136185,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","05-JAN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"526",136186,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","16-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"527",136187,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","02-MAY-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Building",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"528",136188,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","27-MAY-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Mental Disability","Business","S","S"
"529",136189,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","09-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"530",136190,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","24-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"531",136191,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","30-JUN-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"532",136196,2008,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","09-SEP-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"533",132581,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","20-MAR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"534",132582,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","26-APR-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"535",132583,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","14-AUG-08",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"536",132584,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","13-NOV-08",NA,NA,0,NA,NA,"Unknown",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"537",136197,2008,"OH0740000","Seneca",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","20-FEB-08",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
